source,target,rating,abs_rating,sign,time
3545,2388,5,5,positive,1363501333
3545,2028,2,2,positive,1363565074
3545,3856,1,1,positive,1365041881
3545,2625,5,5,positive,1365182420
3545,4114,5,5,positive,1366433071
3545,3404,1,1,positive,1367597062
3545,135,-10,10,negative,1368149878
3545,4253,1,1,positive,1368149912
3545,4291,1,1,positive,1368911113
3545,2404,1,1,positive,1368993429
3545,3000,1,1,positive,1369225536
3545,1565,1,1,positive,1369256352
3545,1612,1,1,positive,1369514820
3545,499,-10,10,negative,1370137583
3545,13,4,4,positive,1370415228
3545,4462,1,1,positive,1372254418
3545,4459,1,1,positive,1373853996
3545,3719,1,1,positive,1374458565
3545,25,1,1,positive,1375595151
3545,4615,3,3,positive,1379278043
3545,4649,1,1,positive,1383187888
3545,732,2,2,positive,1386438248
3545,4197,2,2,positive,1388426327
3545,3656,1,1,positive,1388458185
3545,4833,4,4,positive,1388721747
3545,3804,1,1,positive,1393546541
3547,3545,1,1,positive,1362015928
3547,3583,1,1,positive,1362367927
3547,3653,1,1,positive,1364954049
3547,3764,1,1,positive,1364962046
3547,3699,10,10,positive,1364971008
3547,3735,2,2,positive,1365478928
3547,3445,10,10,positive,1366191886
3547,4229,1,1,positive,1367864835
3547,4230,1,1,positive,1367864883
3548,2642,1,1,positive,1362016127
3548,3534,1,1,positive,1362613718
3549,2296,1,1,positive,1362021168
3549,3574,1,1,positive,1362262222
3549,2132,1,1,positive,1362263301
3549,1639,1,1,positive,1363033312
3549,1334,1,1,positive,1363045073
3549,3366,1,1,positive,1363288163
3549,2642,1,1,positive,1363378108
3549,3445,1,1,positive,1363568528
3549,1810,1,1,positive,1363914120
3549,4181,1,1,positive,1367467361
3496,2296,2,2,positive,1362031962
3550,1018,2,2,positive,1362071830
3551,2064,5,5,positive,1362079464
3553,3552,10,10,positive,1362083749
3554,3552,10,10,positive,1362084496
3556,3552,8,8,positive,1362088298
3556,3562,5,5,positive,1362177266
3556,3563,10,10,positive,1362178081
3556,3564,10,10,positive,1362178270
3556,3565,10,10,positive,1362178541
3556,3566,8,8,positive,1362178799
3557,3552,1,1,positive,1362088561
3558,3552,8,8,positive,1362089217
3561,3018,1,1,positive,1362143793
3562,3552,8,8,positive,1362177445
3563,3562,10,10,positive,1362177894
3563,3552,10,10,positive,1362177943
3564,3552,8,8,positive,1362178317
3565,3552,8,8,positive,1362178598
3565,3567,8,8,positive,1362179256
3565,3569,8,8,positive,1362180634
3565,3570,5,5,positive,1362180996
3566,3552,8,8,positive,1362178851
3567,3552,10,10,positive,1362179326
3568,1018,3,3,positive,1362179578
3568,2125,3,3,positive,1362428218
3568,2642,3,3,positive,1362704066
3569,3552,10,10,positive,1362180677
3570,3552,8,8,positive,1362181048
3571,2328,1,1,positive,1362190365
3571,1629,1,1,positive,1362425150
3571,3219,1,1,positive,1362456429
3571,2296,1,1,positive,1362458205
3571,3623,3,3,positive,1362769461
3571,3626,3,3,positive,1362778033
3571,546,3,3,positive,1362794804
3571,1018,3,3,positive,1363117336
3571,455,2,2,positive,1363240120
3571,3629,2,2,positive,1363672720
3571,3208,-10,10,negative,1365481476
3571,3815,2,2,positive,1365524948
3571,3748,9,9,positive,1365706422
3571,4018,1,1,positive,1365730521
3571,3730,1,1,positive,1365731217
3571,64,2,2,positive,1365731344
3571,4022,1,1,positive,1365791084
3572,1948,5,5,positive,1362244585
3572,4385,1,1,positive,1392157552
3572,1528,1,1,positive,1392157655
3572,4211,1,1,positive,1392158108
3572,1001,1,1,positive,1392158185
3572,1154,-10,10,negative,1392158273
3572,2661,-10,10,negative,1392158346
3572,2187,-10,10,negative,1392158423
3572,2028,-10,10,negative,1392158508
3572,500,1,1,positive,1392158759
3572,1690,10,10,positive,1392160370
3572,62,-10,10,negative,1393387214
3572,4921,1,1,positive,1394658506
3572,115,3,3,positive,1398169672
3572,545,3,3,positive,1398169709
3572,4860,3,3,positive,1398169772
3572,1352,3,3,positive,1398169962
3572,5065,3,3,positive,1398170073
3572,1735,3,3,positive,1398170352
3572,5005,2,2,positive,1398173125
3572,5157,2,2,positive,1398378694
3572,1512,2,2,positive,1399422826
3572,5450,2,2,positive,1404312354
3572,1,2,2,positive,1404312894
3572,3640,2,2,positive,1410026604
3572,4559,2,2,positive,1414847190
3126,2642,3,3,positive,1362258164
3573,2642,1,1,positive,1362263706
3573,3577,1,1,positive,1362345111
3573,4038,1,1,positive,1365867649
3574,3549,2,2,positive,1362262314
3574,3583,3,3,positive,1362461254
3574,3603,2,2,positive,1362614458
3574,2398,5,5,positive,1362667388
3574,3797,3,3,positive,1364598945
3574,2067,4,4,positive,1367608392
3574,4197,2,2,positive,1367956478
3575,3462,4,4,positive,1362277659
3576,2625,1,1,positive,1362285105
3577,3573,1,1,positive,1362345055
3577,35,3,3,positive,1363443296
3578,415,1,1,positive,1362346211
3578,3604,1,1,positive,1362614495
3578,3625,1,1,positive,1362767688
3578,3580,2,2,positive,1362792786
3578,3024,1,1,positive,1363048489
3578,3803,1,1,positive,1364519666
3578,1832,1,1,positive,1369414562
3578,4124,1,1,positive,1370037445
3578,3764,1,1,positive,1370038957
3578,2552,1,1,positive,1370814825
3578,4360,1,1,positive,1371562870
3578,2777,1,1,positive,1371564146
3578,1584,1,1,positive,1371566057
3578,4382,1,1,positive,1372248967
3578,4481,1,1,positive,1372335458
3578,4233,1,1,positive,1372418640
3578,4489,2,2,positive,1372679723
3578,2328,1,1,positive,1372931990
3578,3252,2,2,positive,1373553369
3578,4172,5,5,positive,1373714544
3578,4459,1,1,positive,1373843127
3578,4559,1,1,positive,1373924800
3578,3820,1,1,positive,1373924855
3578,4538,2,2,positive,1373979106
3578,3615,1,1,positive,1373979240
3578,4084,1,1,positive,1373994640
3578,4400,1,1,positive,1374053785
3578,353,1,1,positive,1374089402
3578,3008,1,1,positive,1374090641
3578,4580,1,1,positive,1374229604
3578,4601,1,1,positive,1374566325
3578,2565,5,5,positive,1374566997
3578,2045,1,1,positive,1374593262
3578,4592,-10,10,negative,1374664185
3578,4606,1,1,positive,1374674698
3578,3104,1,1,positive,1375048395
3578,2498,1,1,positive,1375056431
3578,4461,1,1,positive,1375359411
3578,4645,1,1,positive,1375396242
3578,4353,1,1,positive,1375433874
3578,4643,1,1,positive,1375433909
3578,1670,1,1,positive,1375452184
3578,2942,2,2,positive,1375568717
3578,4284,1,1,positive,1375715289
3578,4695,1,1,positive,1375895532
3578,4554,1,1,positive,1375965851
3578,35,2,2,positive,1376295798
3578,905,1,1,positive,1376401522
3579,1953,1,1,positive,1362350568
3581,3476,2,2,positive,1362351616
3581,2398,1,1,positive,1363030830
3581,2437,5,5,positive,1363031164
3581,4197,5,5,positive,1401737093
3581,1899,2,2,positive,1401986048
3581,5625,1,1,positive,1402701977
3581,5612,1,1,positive,1403628339
3581,5647,5,5,positive,1403880357
3581,5529,3,3,positive,1404258553
3583,3547,1,1,positive,1362429989
3583,3574,1,1,positive,1362460584
3583,3669,1,1,positive,1366118824
3583,4108,1,1,positive,1366358376
3583,280,1,1,positive,1387446668
3583,51,1,1,positive,1438525591
3584,1810,1,1,positive,1362369931
3584,2625,1,1,positive,1362425668
3585,2642,3,3,positive,1362371883
3585,3366,3,3,positive,1362372876
3586,3366,2,2,positive,1362373616
3586,3590,1,1,positive,1362427070
2019,1810,10,10,positive,1364355563
3544,2378,2,2,positive,1362407407
3588,3099,1,1,positive,1362439431
3588,35,1,1,positive,1362798317
3589,1217,3,3,positive,1362438993
3580,3578,1,1,positive,1362425838
3580,3915,1,1,positive,1365965031
3590,3586,1,1,positive,1362427093
3590,3591,1,1,positive,1362436566
3590,546,1,1,positive,1362510179
3590,2328,1,1,positive,1364591871
3590,3649,1,1,positive,1365561875
3590,2642,3,3,positive,1365620492
3590,2344,1,1,positive,1365623168
3591,3590,1,1,positive,1362459911
3591,2642,10,10,positive,1362764243
3593,2266,1,1,positive,1362531118
3593,2064,3,3,positive,1362531425
3593,545,2,2,positive,1363911891
3593,2188,4,4,positive,1363912021
3593,36,1,1,positive,1363952288
3593,1289,2,2,positive,1367181540
3593,4086,1,1,positive,1367302224
3593,1948,6,6,positive,1369724626
3593,4426,1,1,positive,1371396133
3593,4429,1,1,positive,1371420437
3594,35,1,1,positive,1362505105
3596,2625,2,2,positive,1362511276
3596,2125,4,4,positive,1362521022
3596,2388,2,2,positive,1362550769
3597,1624,1,1,positive,1362521774
3597,2132,4,4,positive,1362521860
3597,1001,4,4,positive,1362521908
3592,2388,1,1,positive,1362527172
3592,2625,1,1,positive,1363381390
3592,3223,5,5,positive,1363840292
3599,2775,1,1,positive,1362553085
3600,2625,3,3,positive,1363897617
3600,3669,1,1,positive,1364328310
3600,1159,1,1,positive,1367936403
3600,2642,1,1,positive,1368122744
3600,4244,1,1,positive,1368122808
3600,1334,1,1,positive,1368646283
3600,3656,1,1,positive,1368718411
3600,1810,1,1,positive,1370031493
3600,3815,1,1,positive,1370544621
3600,2388,1,1,positive,1370548993
3600,3465,1,1,positive,1370549428
3601,2028,3,3,positive,1362599488
3534,3548,2,2,positive,1362606469
3534,353,2,2,positive,1362720282
3534,2642,1,1,positive,1366323038
3602,2244,1,1,positive,1362614525
3603,3574,2,2,positive,1362614599
3603,3578,-10,10,negative,1385133538
3603,5442,3,3,positive,1400025630
3603,4291,1,1,positive,1446648181
3604,3578,1,1,positive,1362614589
3605,2642,4,4,positive,1362622206
3605,1508,3,3,positive,1362622476
3607,1490,1,1,positive,1362674543
3608,2642,3,3,positive,1362888254
3609,2642,3,3,positive,1362691850
3609,62,-1,1,negative,1393534608
3609,5674,1,1,positive,1404510031
3609,115,1,1,positive,1432332153
3610,2028,1,1,positive,1362700784
3610,3878,1,1,positive,1365678316
3610,4197,1,1,positive,1377649591
3611,3062,3,3,positive,1362703089
3611,2625,3,3,positive,1363460327
3611,2642,3,3,positive,1365873083
3611,4011,3,3,positive,1365903154
3611,169,3,3,positive,1365904366
3611,4045,3,3,positive,1365904721
3611,2942,3,3,positive,1375764432
3611,4490,3,3,positive,1375822038
3611,3649,3,3,positive,1375822117
3611,905,3,3,positive,1376163956
3611,4635,3,3,positive,1385239656
3612,2642,4,4,positive,1362703701
3613,2642,6,6,positive,1362711319
3615,35,10,10,positive,1363130998
3615,2897,10,10,positive,1363135994
3617,35,1,1,positive,1362775605
3618,35,1,1,positive,1363027320
3618,2642,2,2,positive,1363969278
3619,3571,1,1,positive,1362729797
3620,3018,1,1,positive,1362735938
3620,1953,1,1,positive,1363808442
3620,3165,1,1,positive,1364244976
3620,3765,1,1,positive,1364419844
3620,4026,2,2,positive,1365809886
3621,2625,1,1,positive,1362754876
3621,2296,2,2,positive,1365036275
3621,4365,1,1,positive,1372731622
3621,363,1,1,positive,1373138733
3621,4530,1,1,positive,1373303427
3621,4543,1,1,positive,1373595978
3621,4402,1,1,positive,1374979115
3621,4197,1,1,positive,1376330254
3622,563,2,2,positive,1362759687
3624,2642,1,1,positive,1362766064
3624,3451,1,1,positive,1363026725
3624,2625,1,1,positive,1363029373
3624,1991,1,1,positive,1363104719
3624,13,1,1,positive,1363209628
3624,1675,1,1,positive,1363374627
3624,3698,1,1,positive,1363670605
3624,312,1,1,positive,1363670688
3625,3578,1,1,positive,1362768506
3623,3571,3,3,positive,1362770056
3623,2125,3,3,positive,1362813613
3623,2642,2,2,positive,1362958254
3626,3571,1,1,positive,1362776180
3626,2296,1,1,positive,1362948413
3627,3540,6,6,positive,1362780420
3628,2642,1,1,positive,1362787021
3628,3738,2,2,positive,1364105923
3628,13,2,2,positive,1366085580
3628,135,2,2,positive,1380077097
3631,35,1,1,positive,1364315044
3632,199,3,3,positive,1365726361
3635,35,1,1,positive,1363381929
3629,3571,2,2,positive,1362837441
3629,3735,2,2,positive,1364429255
3629,3800,2,2,positive,1366512609
3629,4424,1,1,positive,1372716353
3629,4508,1,1,positive,1372869448
3639,3018,1,1,positive,1362873837
3519,3459,2,2,positive,1363038927
3519,3422,1,1,positive,1367328333
3642,215,1,1,positive,1362947703
3642,3645,1,1,positive,1362948833
3642,4012,1,1,positive,1365716323
3642,4152,1,1,positive,1366923104
3642,64,-2,2,negative,1367164305
3642,4089,1,1,positive,1367174255
3642,1810,10,10,positive,1367195688
3642,13,1,1,positive,1367427108
3642,2378,1,1,positive,1367509224
3642,4038,1,1,positive,1367783446
3642,4226,1,1,positive,1367795771
3642,4240,2,2,positive,1367999927
3642,3723,2,2,positive,1368039292
3642,25,1,1,positive,1368190485
3642,3649,2,2,positive,1368283423
3642,3223,1,1,positive,1368480104
3642,4266,1,1,positive,1368492297
3642,4267,1,1,positive,1368492311
3642,359,1,1,positive,1372304021
3642,4486,1,1,positive,1372407413
3642,4434,1,1,positive,1372417035
3642,2067,1,1,positive,1372630367
3642,3598,2,2,positive,1372723192
3642,4197,1,1,positive,1373322611
3642,4549,1,1,positive,1373689850
3642,4119,4,4,positive,1374019792
3642,3317,3,3,positive,1374023433
3642,2661,5,5,positive,1374220829
3642,4594,1,1,positive,1374449675
3642,1971,4,4,positive,1374655959
3642,481,10,10,positive,1375726094
3642,4645,1,1,positive,1376008355
3642,905,2,2,positive,1376131638
3642,2642,5,5,positive,1378162740
3643,2296,1,1,positive,1362947970
3645,3642,1,1,positive,1362948908
3645,3397,2,2,positive,1363036247
3582,2642,2,2,positive,1363015385
3582,2625,5,5,positive,1363047420
3582,2045,2,2,positive,1364147813
3646,1018,1,1,positive,1364010829
3646,2125,8,8,positive,1364011470
3646,3735,2,2,positive,1364673526
3646,2141,1,1,positive,1364673988
3646,3470,1,1,positive,1367600928
3646,2642,1,1,positive,1367604131
3646,3916,1,1,positive,1367614895
3646,4149,1,1,positive,1367690687
3646,3828,2,2,positive,1367821109
3647,2642,3,3,positive,1363021653
3641,1953,2,2,positive,1363026610
3641,3018,1,1,positive,1363378800
3641,2647,1,1,positive,1363388236
3641,3366,1,1,positive,1364075462
3641,3517,1,1,positive,1364938550
3641,3260,1,1,positive,1364938937
3641,3165,1,1,positive,1364942007
3641,3501,1,1,positive,1365171673
3641,3893,3,3,positive,1365373950
3641,1967,2,2,positive,1365542933
3641,3976,2,2,positive,1365544808
3641,4097,1,1,positive,1366228518
3641,3971,2,2,positive,1366317120
3641,4304,3,3,positive,1369158041
3641,4172,1,1,positive,1384891350
3641,4955,1,1,positive,1385065821
3648,35,1,1,positive,1363031258
3648,3451,1,1,positive,1363400855
3648,2296,1,1,positive,1363653637
3648,3781,1,1,positive,1366835974
3650,1018,1,1,positive,1363045414
3650,2642,3,3,positive,1365881846
3652,1953,1,1,positive,1363118775
3653,3654,1,1,positive,1363118818
3653,3465,1,1,positive,1363183035
3653,3475,1,1,positive,1363271518
3653,3674,1,1,positive,1363283688
3653,2266,1,1,positive,1363701572
3653,1555,1,1,positive,1364235456
3653,3749,1,1,positive,1364237055
3653,2409,1,1,positive,1364415237
3653,1412,1,1,positive,1364417509
3653,3768,1,1,positive,1364427650
3653,3796,1,1,positive,1364495133
3653,3735,1,1,positive,1364840877
3653,3807,2,2,positive,1364844234
3653,3490,1,1,positive,1364845372
3653,3099,1,1,positive,1364846303
3653,1967,1,1,positive,1364851005
3653,3699,1,1,positive,1364879099
3653,3828,1,1,positive,1364931988
3653,312,1,1,positive,1364932443
3653,3385,1,1,positive,1364939226
3653,3714,2,2,positive,1365016318
3653,3849,1,1,positive,1365016365
3653,3746,1,1,positive,1365017141
3653,3851,1,1,positive,1365023407
3653,3250,2,2,positive,1365090539
3653,3013,1,1,positive,1365102474
3653,1334,1,1,positive,1365120461
3653,1675,4,4,positive,1365430988
3653,1810,4,4,positive,1365541771
3653,3993,-10,10,negative,1365625316
3653,3219,1,1,positive,1366394866
3653,4163,-10,10,negative,1393615308
3654,3653,1,1,positive,1363118913
3655,2125,1,1,positive,1363121554
3655,3545,2,2,positive,1363157604
3655,3451,1,1,positive,1364985774
3655,3824,1,1,positive,1364998257
3655,3500,1,1,positive,1365846523
3655,3735,1,1,positive,1366177559
3655,4611,3,3,positive,1398561633
3655,1018,2,2,positive,1412002305
3655,5612,2,2,positive,1412308079
3655,4197,1,1,positive,1418759590
3657,2897,1,1,positive,1363130295
3658,2028,3,3,positive,1363132246
3659,1565,1,1,positive,1363155380
3659,25,1,1,positive,1369588812
3531,2028,2,2,positive,1363145258
3531,2396,3,3,positive,1366838601
3531,2897,-10,10,negative,1366880461
3531,3600,1,1,positive,1368463543
3531,4197,2,2,positive,1370035366
3531,1810,1,1,positive,1370139290
3531,3916,1,1,positive,1370225415
3531,3764,2,2,positive,1370304763
3531,4119,1,1,positive,1371484525
3531,4291,2,2,positive,1371493513
3531,4172,2,2,positive,1371494747
3531,905,3,3,positive,1376428970
3531,2942,3,3,positive,1376429034
3531,4421,-10,10,negative,1376432350
3531,2835,1,1,positive,1379869653
3661,2296,2,2,positive,1363146447
3661,3669,1,1,positive,1364259006
3535,2642,3,3,positive,1363151253
3535,4172,1,1,positive,1369000361
3662,2642,3,3,positive,1363190563
3663,2625,1,1,positive,1363192002
3663,35,1,1,positive,1363598264
3664,2625,3,3,positive,1363273593
3664,2642,4,4,positive,1363296453
3665,2125,1,1,positive,1363198150
3665,3428,1,1,positive,1363198437
3665,1810,1,1,positive,1363198449
3665,1565,1,1,positive,1363198457
3665,896,10,10,positive,1363225656
3665,3672,-1,1,negative,1363255312
3640,1693,1,1,positive,1393833001
3640,5180,1,1,positive,1397325356
3640,5513,1,1,positive,1397328067
3640,2296,3,3,positive,1397408720
3640,1352,3,3,positive,1397408740
3640,545,3,3,positive,1397408756
3640,1512,2,2,positive,1397408790
3640,115,2,2,positive,1397408797
3640,3707,2,2,positive,1397408816
3640,4921,2,2,positive,1397408844
3640,2822,2,2,positive,1397408872
3640,5482,2,2,positive,1397408905
3640,5440,2,2,positive,1397408918
3640,5527,1,1,positive,1397666787
3640,5260,2,2,positive,1397667986
3640,5157,1,1,positive,1398355484
3640,5540,1,1,positive,1398402373
3640,5552,1,1,positive,1398799081
3640,5577,1,1,positive,1400008063
3640,2524,-1,1,negative,1402700331
3640,5613,1,1,positive,1403495212
3640,5654,-9,9,negative,1403942606
3640,5612,1,1,positive,1404180341
3640,5555,3,3,positive,1404955941
3640,5065,2,2,positive,1405107564
3640,5545,1,1,positive,1406667655
3640,5713,1,1,positive,1407080906
3640,4860,2,2,positive,1407290790
3640,5594,3,3,positive,1411925842
3640,135,-1,1,negative,1411967502
3640,3722,1,1,positive,1412690213
3640,5629,3,3,positive,1413493491
3640,5811,1,1,positive,1413559686
3640,5823,1,1,positive,1413753357
3640,1735,4,4,positive,1415475971
3640,5578,1,1,positive,1417031266
3640,5551,-1,1,negative,1417080516
3640,4519,-1,1,negative,1417080543
3640,5822,1,1,positive,1417386097
3640,5634,1,1,positive,1418355995
3640,1850,1,1,positive,1419544860
3640,3828,1,1,positive,1421094191
3640,223,-5,5,negative,1421902061
3640,5571,1,1,positive,1431739263
3666,3023,1,1,positive,1363216583
3666,35,1,1,positive,1363253281
3666,1437,1,1,positive,1363902819
3666,3524,1,1,positive,1363990921
3666,3731,1,1,positive,1364042911
3666,3758,1,1,positive,1364315241
3666,3721,2,2,positive,1364399572
3666,3451,1,1,positive,1364404057
3666,3803,1,1,positive,1364741097
3666,3504,5,5,positive,1365598697
3667,493,4,4,positive,1363228903
3667,3648,3,3,positive,1363402640
3668,2642,1,1,positive,1363232146
3668,3451,1,1,positive,1363399308
3669,178,2,2,positive,1363233974
3669,3475,2,2,positive,1363273587
3669,1412,3,3,positive,1363341703
3669,3533,2,2,positive,1363412530
3669,3685,2,2,positive,1363491765
3669,3686,1,1,positive,1363491879
3669,2801,1,1,positive,1363568540
3669,3349,2,2,positive,1363619295
3669,3695,2,2,positive,1363624717
3669,3670,4,4,positive,1363695492
3669,3704,1,1,positive,1363755312
3669,3705,1,1,positive,1363760158
3669,2961,1,1,positive,1363763648
3669,664,1,1,positive,1363770486
3669,363,1,1,positive,1363898883
3669,3699,1,1,positive,1364078687
3669,3661,1,1,positive,1364259011
3669,3752,1,1,positive,1364261353
3669,3738,1,1,positive,1364293122
3669,3755,1,1,positive,1364302194
3669,3329,1,1,positive,1364303046
3669,3764,1,1,positive,1364322775
3669,3389,2,2,positive,1364325337
3669,3600,1,1,positive,1364328188
3669,1810,2,2,positive,1364478850
3669,1675,3,3,positive,1364509680
3669,2625,3,3,positive,1364512656
3669,3780,2,2,positive,1364577470
3669,3973,1,1,positive,1365527557
3669,3404,1,1,positive,1365539062
3669,4006,1,1,positive,1365700167
3669,2777,1,1,positive,1365947173
3669,3583,1,1,positive,1366118639
3669,3630,5,5,positive,1366122050
3669,3820,1,1,positive,1366131058
3669,4094,1,1,positive,1366200240
3669,3223,1,1,positive,1366313108
3669,2125,2,2,positive,1375037467
3671,230,1,1,positive,1363234649
3672,3665,-10,10,negative,1363256009
3673,1018,2,2,positive,1363717852
3674,3653,1,1,positive,1363285726
3675,2642,7,7,positive,1363290763
3676,2296,1,1,positive,1363315748
3670,2296,2,2,positive,1363343842
3670,3669,4,4,positive,1363695922
3189,3018,2,2,positive,1363348972
3189,4027,3,3,positive,1366019729
3189,1953,3,3,positive,1366682837
3189,3353,1,1,positive,1367919487
3677,2642,3,3,positive,1363365773
3677,35,2,2,positive,1363983761
3678,3451,10,10,positive,1363366705
3679,2642,1,1,positive,1363370478
3679,3223,1,1,positive,1363819592
3680,2437,1,1,positive,1363376288
3681,2642,1,1,positive,1363382579
3681,3904,1,1,positive,1368674546
3682,2296,1,1,positive,1363402052
3682,2642,1,1,positive,1366928850
3682,4291,1,1,positive,1372159660
3682,2942,2,2,positive,1374527905
3682,4197,1,1,positive,1379622037
3630,3451,1,1,positive,1363439349
3630,3669,6,6,positive,1366121997
3630,4036,2,2,positive,1367122412
3630,3656,3,3,positive,1368720087
3630,3408,3,3,positive,1368885526
3630,4172,3,3,positive,1368970881
3630,4266,2,2,positive,1369079306
3630,1612,2,2,positive,1369080205
3630,3892,2,2,positive,1369081174
3630,2642,10,10,positive,1384491404
3630,4291,3,3,positive,1387481014
3630,4197,4,4,positive,1388082996
3630,905,2,2,positive,1388127096
3630,4833,1,1,positive,1388946038
3630,280,5,5,positive,1390233552
3630,3897,3,3,positive,1392651408
3630,5212,10,10,positive,1393312235
3630,3746,2,2,positive,1393957141
3630,5028,2,2,positive,1395426538
3630,3988,4,4,positive,1395431753
3630,2942,7,7,positive,1405055563
3630,4515,2,2,positive,1406439238
3683,2125,1,1,positive,1363483467
3683,1923,1,1,positive,1363517282
3684,2642,3,3,positive,1363484033
3686,3669,1,1,positive,1363491937
3687,2642,3,3,positive,1363492193
3688,2642,3,3,positive,1363495989
3694,1953,1,1,positive,1363836034
3695,3669,9,9,positive,1363624843
3695,3904,1,1,positive,1370001765
3695,4291,1,1,positive,1372650666
3696,2642,2,2,positive,1363677086
3696,35,2,2,positive,1363677433
3696,4197,1,1,positive,1372722573
3656,3219,6,6,positive,1363628934
3656,1629,1,1,positive,1364536931
3656,3738,1,1,positive,1364653876
3656,2404,1,1,positive,1364658771
3656,1675,1,1,positive,1364684513
3656,3802,3,3,positive,1365013235
3656,2897,-10,10,negative,1365512470
3656,3866,-10,10,negative,1365527347
3656,3335,2,2,positive,1365528557
3656,3735,2,2,positive,1365950656
3656,1788,1,1,positive,1365951378
3656,4061,1,1,positive,1365992078
3656,3237,2,2,positive,1366485540
3656,1967,1,1,positive,1366665740
3656,2625,1,1,positive,1366665912
3656,3719,1,1,positive,1368571378
3656,3600,5,5,positive,1369864536
3656,274,2,2,positive,1370306426
3656,3630,4,4,positive,1371241784
3656,3545,1,1,positive,1388458151
3656,215,2,2,positive,1391493817
3656,5506,1,1,positive,1402393140
2907,1953,4,4,positive,1363633509
3697,1018,1,1,positive,1363699511
3697,1565,1,1,positive,1364402007
3697,3233,-10,10,negative,1372604346
3697,4560,-10,10,negative,1373898346
3697,2642,4,4,positive,1374851707
3697,4291,1,1,positive,1375092130
3697,4172,4,4,positive,1375185865
3697,4698,-10,10,negative,1377710637
3700,3219,2,2,positive,1363701537
3595,3107,5,5,positive,1363725835
3701,3219,2,2,positive,1363729243
3702,2642,1,1,positive,1363728595
3074,1953,2,2,positive,1363731124
3699,2125,2,2,positive,1363749918
3699,3669,1,1,positive,1364078971
3699,1113,1,1,positive,1364081213
3699,3270,1,1,positive,1364265551
3699,3735,1,1,positive,1364432659
3699,2318,1,1,positive,1364525825
3699,2266,2,2,positive,1364616344
3699,3653,1,1,positive,1364878828
3699,3547,1,1,positive,1364971080
3699,1645,2,2,positive,1365465714
3699,366,1,1,positive,1365553852
3699,3985,1,1,positive,1365572757
3699,3828,1,1,positive,1368683381
3699,1764,2,2,positive,1368763470
3699,3223,1,1,positive,1368926441
3699,4293,1,1,positive,1368994775
3699,4290,4,4,positive,1369269206
3699,4254,4,4,positive,1369286634
3699,3916,1,1,positive,1369461578
3699,4328,1,1,positive,1369511291
3699,215,2,2,positive,1369604620
3699,4337,1,1,positive,1369612262
3699,4355,1,1,positive,1369873921
3699,4235,9,9,positive,1370029225
3699,1832,1,1,positive,1370394725
3699,4363,1,1,positive,1371004423
3699,4258,2,2,positive,1371087368
3699,4375,2,2,positive,1371087675
3699,2262,1,1,positive,1371093237
3699,2063,1,1,positive,1371155491
3699,2942,2,2,positive,1371155672
3699,2404,1,1,positive,1371187171
3699,3897,1,1,positive,1371238115
3699,4419,1,1,positive,1371240908
3699,4361,1,1,positive,1371256266
3699,4172,1,1,positive,1371587555
3699,3837,2,2,positive,1372012646
3699,4450,1,1,positive,1372012766
3699,2600,1,1,positive,1372731605
3699,4537,1,1,positive,1373427383
3699,4,1,1,positive,1374080279
3699,4762,1,1,positive,1376794830
3699,3013,1,1,positive,1377064969
3699,4945,1,1,positive,1384819844
3699,280,2,2,positive,1388361465
3699,469,1,1,positive,1388901726
3699,905,1,1,positive,1388951441
3699,4197,1,1,positive,1394740836
3699,1731,1,1,positive,1394758998
3704,3669,1,1,positive,1363872305
3704,4060,-1,1,negative,1370644873
3704,2942,10,10,positive,1372408458
3704,4281,1,1,positive,1372954245
3705,3669,1,1,positive,1363760347
3706,2296,1,1,positive,1363765263
3707,2187,-5,5,negative,1383221155
3707,4694,1,1,positive,1384455153
3707,1735,2,2,positive,1385348899
3707,5439,1,1,positive,1393376658
3707,5440,1,1,positive,1393376696
3707,2661,-5,5,negative,1393379792
3707,62,-10,10,negative,1393387325
3707,1352,6,6,positive,1394003347
3707,3572,1,1,positive,1394003460
3707,2388,1,1,positive,1394003941
3707,3204,1,1,positive,1394004562
3707,4559,2,2,positive,1395905692
3707,545,6,6,positive,1396032553
3707,5510,1,1,positive,1397398540
3707,2642,1,1,positive,1397701013
3707,5492,1,1,positive,1397767304
3707,5157,3,3,positive,1398361814
3707,4925,1,1,positive,1399073309
3707,468,1,1,positive,1399584998
3707,3649,1,1,positive,1399754201
3707,2625,1,1,positive,1399758051
3707,5577,1,1,positive,1400227936
3707,4197,1,1,positive,1401413472
3707,5180,2,2,positive,1401520378
3707,1383,-1,1,negative,1401633577
3707,5065,3,3,positive,1401842515
3707,4860,4,4,positive,1401842619
3707,5508,1,1,positive,1403139595
3707,5569,1,1,positive,1403538595
3707,5450,2,2,positive,1404058124
3707,5661,1,1,positive,1404259645
3707,3722,3,3,positive,1406066159
3707,1656,-5,5,negative,1406769186
3707,3640,3,3,positive,1407287745
3707,2822,3,3,positive,1407620091
3707,3864,1,1,positive,1408322299
3707,2194,-4,4,negative,1408387759
3707,5691,1,1,positive,1409176112
3707,5655,1,1,positive,1410631470
3707,5784,1,1,positive,1410631488
3707,5578,1,1,positive,1411071724
3707,5506,10,10,positive,1411865474
3707,5525,3,3,positive,1412323621
3707,5822,1,1,positive,1413997843
3707,5654,-3,3,negative,1415053948
3707,2948,1,1,positive,1418163894
